alpha,beta,gama
-3.4621016961464804e-05,0.007462739655093115,1.0230438119530423
-3.408848633498224e-05,0.007336496976896301,1.0230438119530423
-3.40886895180488e-05,0.007211327365365276,1.0230439451110969
-3.3555691570513136e-05,0.007087826390704754,1.0230435456369333
-3.302316907135324e-05,0.006964802392356655,1.0230433458998516
-3.249041291166678e-05,0.0068432088027971716,1.0230435456369333
-3.249038649786813e-05,0.006722330937780647,1.0230434790579062
-3.195809969106544e-05,0.006603002075445032,1.0230435456369333
-3.142534759504032e-05,0.006484269823611433,1.0230428798466609
-3.142555484176822e-05,0.0063670870946073935,1.0230428798466609
-3.089257111704721e-05,0.006250977432269143,1.0230428798466609
-3.0360054713379305e-05,0.006135940316448028,1.0230428798466609
-2.9827774002068615e-05,0.006021976267292702,1.0230428798466609
-2.982752002323541e-05,0.0059089656506135695,1.0230428798466609
-2.9295243375586052e-05,0.0057971472146411684,1.0230428798466609
-2.8762497375052928e-05,0.005686878821646977,1.0230428798466609
-2.876224745988105e-05,0.005577206519006152,1.0230428798466609
-2.822950552300926e-05,0.005468964105005292,1.0230422806354156
-2.7696999278494682e-05,0.005361914391859814,1.02304241379347
-2.7696751395153472e-05,0.005256056339272417,1.0230422806354156
-2.7164245150638894e-05,0.005151033125268921,1.0230428798466609
-2.6631507277428433e-05,0.005047797662176871,1.02304241379347
-2.6099234693440407e-05,0.004945516151709665,1.02304241379347
-2.609875721323398e-05,0.004843711617554883,1.02304241379347
-2.5566021371854182e-05,0.004743575720270603,1.02304241379347
-2.5033752851527486e-05,0.00464451288965211,1.02304241379347
-2.503350903184761e-05,0.004546999581863178,1.02304241379347
-2.450100888282503e-05,0.0044506784547809755,1.0230422806354156
-2.3968394951285172e-05,0.004355311280323619,1.02304241379347
-2.3968500606479784e-05,0.004260539676070977,1.02304241379347
-2.3435886674939927e-05,0.004167318114796544,1.0230430130047152
-2.290303908287352e-05,0.004075169360113575,1.0230428798466609
-2.2903382462256016e-05,0.003984570388334491,1.0230428798466609
-2.2370536902020277e-05,0.0038945672468344472,1.0230428798466609
-2.1837809187963144e-05,0.003806233262353556,1.0230435456369333
-2.183780106064048e-05,0.0037188527103488595,1.0230435456369333
-2.1305307007109896e-05,0.0036319491346565856,1.0230434790579062
-2.1305185097269956e-05,0.0035468338300244074,1.0230435456369333
-2.0772575229391433e-05,0.003462552843827481,1.0230435456369333
-3.994721316812201e-05,0.0033800601286906504,1.0230237716658395
-9.214543873532294e-05,0.003298044129791917,1.022968710810302
-0.0001848235421979524,0.0032182931181913774,1.0228654467390343
-0.0003238403560443447,0.003139853401338511,1.0227014625949127
-0.0005129249559864239,0.0030636786717838384,1.0224679033673127
-0.0007520765618012142,0.002989649555412091,1.0221576451003185
-0.0010434265150930455,0.002918839378963382,1.0217622988364963
-0.0013853765290963824,0.0028501748156975976,1.0212762053585296
-0.0017784588459177526,0.002784609558165258,1.0206944378184017
-0.0022205434568337437,0.0027222632405559566,1.0200126685793414
-0.002710565357482649,0.0026625392523676778,1.0192277018480405
-0.0032474596735399238,0.0026071070106938993,1.0183350768296733
-0.003829625387459619,0.00255453584667168,1.0173334619436945
-0.00445493587148455,0.0025060174208591,1.0162202606080413
-0.005122856672876422,0.002461314025322923,1.0149943409792506
-0.005831257002688849,0.0024192332192820936,1.0136529733172048
-0.006578540524713734,0.002381920615919537,1.0121969565702313
-0.007363638333474492,0.0023483036687181164,1.010623427840158
-0.008184427182180164,0.002318024515406351,1.0089344510768297
-0.009039832963867666,0.0022919177344938183,1.007128295225538
-0.009928796135736115,0.002269506349668096,1.0052049602862827
-0.0108491846084675,0.002251386451282549,1.0031649788912822
-0.011799935198220389,0.002235889402466675,1.0010084841985905
-0.012779976398774947,0.002224683580016651,0.9987360088404258
-0.013787717595558233,0.0022168158115306084,0.9963483517651153
-0.014822088322647708,0.0022124052110494897,0.9938465116580676
-0.01588149692517313,0.002211928234737067,0.9912313540466371
-0.016964334063210147,0.0022146699382733577,0.9885036113001234
-0.018070615341218264,0.0022206305817326867,0.9856648813151807
-0.019198195666163213,0.002229571156810192,0.9827157633030542
-0.020345483383174746,0.002241849785851678,0.9796579217394252
-0.021512476411658266,0.002257347094741878,0.9764924218887298
-0.022697589338527332,0.002275943709365522,0.9732210613847037
-0.0238997402545891,0.0022972820275254566,0.9698453049659465
-0.02511733958556793,0.002321243195255064,0.9663672831613302
-0.026349846376867398,0.0023483036687181164,0.9627873288659913
-0.027596207847619084,0.0023776291294793617,0.959107972082965
-0.028855352491603148,0.002409577179735955,0.9553311436040419
-0.03012621296378896,0.002444386307644107,0.9514572429033854
-0.031407719838551285,0.002480983706612355,0.9474892660372218
-0.032699891841241537,0.0025203225490425685,0.9434280119538783
-0.03400057763704163,0.0025619266388453004,0.9392757443402812
-0.035309791790113794,0.002605676601905283,0.935033861356003
-0.03662698710407778,0.002651452804032922,0.9307040274767249
-0.037950586488225566,0.0026988981631797145,0.9262882400732645
-0.039280564975421935,0.0027488467377065865,0.9217874312520034
-0.040615878107176866,0.0028005835832935547,0.9172037315418134
-0.041955448135486725,0.00285434718809683,0.9125388719974035
-0.0432992708991623,0.0029097794297706083,0.9077935849880729
-0.04464684289431001,0.0029666423403073286,0.9029707999910213
-0.045997061405790976,0.003025769978067917,0.8980705170062482
-0.047349406284954806,0.003086566772847658,0.8930950662997077
-0.0487033657055295,0.0031489130904569593,0.8880468447163807
-0.05005837374578341,0.003212809451044471,0.8829254527821038
-0.05141393106301215,0.0032784938226177534,0.8777343526062941
-0.052768951586833666,0.0033454892288643846,0.8724742099792241
-0.05412290268502995,0.003413080985538706,0.8671465562185205
-0.055475251725382986,0.0034818646628454334,0.8617525231676468
-0.05682388482377752,0.00355100620242364,0.8562941747764476
-0.058169309645296347,0.0036196707656894244,0.8507722434142229
-0.05951046508669264,0.0036885735570370945,0.8451889261888718
-0.06084631501185479,0.0037571190062619356,0.8395452217858032
-0.0621773629246764,0.003824352900664778,0.8338427946806982
-0.06350255604428903,0.003891348566985734,0.8280833093492384
-0.06482135757728547,0.003957032938559016,0.8222676978978051
-0.06613377168485493,0.004021286641269357,0.8163982905923521
-0.06743871229661534,0.004084229309306349,0.8104754869070432
-0.06873673701191997,0.004145979536562285,0.8045005518433959
-0.07002677224395434,0.004206180240988661,0.7984751498770917
-0.0713088263150969,0.004264831422585477,0.7924004794306209
-0.0725828742582124,0.004321813447163141,0.786276607083011
-0.07384841673059646,0.004377007200680708,0.7801055302050793
-0.07510491277765266,0.004430412943212504,0.7738902448530524
-0.07635286174208539,0.004482150048873797,0.7676314168172027
-0.07759123997135063,0.004532098363326344,0.7613295787297482
-0.0788205384857744,0.004580020698785559,0.754986062171234
-0.08003974195519108,0.004626392991266564,0.748601399773878
-0.0812498906769015,0.004670619670564643,0.7421774557504434
-0.0824499027417128,0.004713177192843569,0.735714496417039
-0.08364034407135662,0.004754304826482529,0.7292147188815644
-0.08482013275664013,0.004793047578559377,0.7226775905118014
-0.08599030909486413,0.004830956012200974,0.7161060407849491
-0.08714985775586304,0.00486612274230628,0.7094994704897623
-0.08829927808234124,0.004900097811853505,0.7028603430502492
-0.08943857839667714,0.004932761066504407,0.6961888582034917
-0.09056723438903112,0.0049630399597418474,0.689486147792953
-0.09168577036924282,0.004992365420503093,0.6827531439250147
-0.09279363706033737,0.005020022244393836,0.6759902460738403
-0.09389088439658523,0.005046129025306368,0.6691992518731654
-0.09497742083182394,0.005070686283389341,0.6623810934293719
-0.09605390383394759,0.00509357438445316,0.6555353046892687
-0.09711968425744048,0.005115389418851193,0.6486636832865917
-0.09817485364846511,0.005136012792691144,0.6417668284325863
-0.09921932878323736,0.005155324871783422,0.6348451396014159
-0.10025316791840613,0.005173444250020318,0.6279003478477889
-0.1012769036861894,0.005190610715929671,0.6209326529087874
-0.10228996184247713,0.005205869276589334,0.6139417884683022
-0.10329237567678295,0.005220889609167111,0.6069297518971507
-0.1042846861437033,0.005234122190833442,0.5998964100372788
-0.10526685163134611,0.0052468772760387,0.5928428281531221
-0.1062383561522502,0.005258678928767764,0.5857696054559262
-0.1071992329959292,0.0052692889209387484,0.5786770082617999
-0.10815052245968391,0.0052794214166486594,0.5715659020980975
-0.1090911509566999,0.005287885275488067,0.5644364867019009
-0.11002166776395199,0.005296468248368418,0.5572902268118095
-0.11094204791430497,0.005303978674731632,0.5501266896641462
-0.11185286565186889,0.00531089301074148,0.5429473732870242
-0.1127508752490652,0.005319952439785603,0.5357547743939656
-0.1136350447309715,0.005334377202158665,0.5285518557516827
-0.1145053740975878,0.0053534505330204065,0.5213400488092618
-0.11536078143972125,0.005378484247267151,0.5141194867247572
-0.11620179938958987,0.0054093597510066075,0.5068915676577412
-0.11702953482352171,0.005445599027629051,0.49965689081945924
-0.11659167785079906,0.004772305090678483,0.49250137644457986
-0.1164271277849458,0.004257201882181321,0.48538224750809367
-0.11636267096418747,0.003806233262353556,0.4782998036156233
-0.11638609013702335,0.003413080985538706,0.4712482856813115
-0.11648515972957431,0.003073215337214709,0.4642227668571416
-0.1166497514073196,0.002781390878316545,0.4572191525329376
-0.11687185904223221,0.002533078154396477,0.45023418033636414
-0.11714243620898426,0.0023243425009885086,0.4432635892096771
-0.11745559898604237,0.002151846774388797,0.4363046827022728
-0.11780503901057439,0.0020112989680085153,0.42935499739014293
-0.1181858544016989,0.0019015072912524217,0.4224115705065747
-0.11859334301561625,0.0018173455491336005,0.4154730371815095
-0.11891983824288156,0.00173640235682633,0.40849768565437394
-0.11917390381087511,0.0016564129871067415,0.4014850498719773
-0.11936406183508518,0.0015771388217814615,0.39443512983431955
-0.1194961379803963,0.0014967917198275562,0.3873479921204279
-0.1195765654453167,0.0014152525672040828,0.38022193896510753
-0.11961117821710932,0.0013310908250852617,0.37305746971106274
-0.1196037213660571,0.001244783339746353,0.3658547840953753
-0.11955952953671858,0.0011547803282834716,0.3586131830382591
-0.11948124092304867,0.001061558636971877,0.35133273311874136
-0.11952225360383588,0.0009959935744952813,0.3440670970327872
-0.11967298019915597,0.0009586810361513063,0.3368164079384511
-0.11991425427153873,0.0009454488445964629,0.32957687083117965
-0.12023169475109778,0.0009534358571606111,0.3223464883401554
-0.12061093721270347,0.0009795427030917252,0.3151229301994245
-0.12104077973502066,0.0010221004204263955,0.30790526430260534
-0.12139605374681564,0.0010535716244077288,0.3006487162538711
-0.12168420777676221,0.0010743140472700419,0.2933533193427353
-0.12191164173385498,0.0010843276239947536,0.28601897370065704
-0.1220836985850309,0.001083850777719494,0.2786463284731521
-0.12220459777614211,0.001072645150325214,0.27123583306865445
-0.12241818329556646,0.0010807513419488865,0.2638381041926323
-0.12271535878370567,0.0011078118154119387,0.25645419046476503
-0.12308129376223938,0.0011509656881185557,0.24908097931552844
-0.1233779699076742,0.001181363955471264,0.24167154917546682
-0.12361125449678674,0.001199007007581551,0.23422533412284843
-0.12378755576094998,0.0012037753402969864,0.22674399863335468
-0.12405282325027868,0.0012272595317141715,0.2192780761886697
-0.12439264260537279,0.0012671947245720754,0.21182711738035964
-0.12479211676888469,0.0013210773133791314,0.20438940779847273
-0.12384242520178403,0.0006344318107584518,0.1970092224961315
-0.12319794021798484,9.38177085190559e-05,0.18968391495700274
-0.12272495448600837,-0.0003705024363422069,0.1824129359041116
-0.12239899189096107,-0.0007660388470054839,0.17518936111862385
-0.12219925480920513,-0.0010999440469258962,0.16800679901392335
-0.1221071177578668,-0.0013785361842320542,0.16085992326782989
-0.12210552818359115,-0.0016070603728960723,0.15374395683513817
-0.12212257241456766,-0.0017765759078032825,0.14669666666905687
-0.1221508102445009,-0.0018903015988395605,0.13971495684481874
-0.12218486541694029,-0.0019516943539355047,0.1327949241669512
-0.12222003578808616,-0.00196373449482078,0.12593462119890708
-0.1222514694113275,-0.0019292830991469447,0.11913075227883742
-0.12227594552622101,-0.0018507241382159732,0.11238176112198021
-0.12229034324086424,-0.0017300843712441723,0.10568495960011015
-0.12229139186054347,-0.0015701055017678328,0.09903876646132999
-0.12227701079065703,-0.0013723373126908395,0.09244103453201087
-0.1222455771674157,-0.0011386870590770694,0.08589069854771676
-0.12219445279686458,-0.0008708238329270939,0.0793851369592496
-0.1222290655686572,-0.0006041526574466866,0.07285984301158065
-0.12232708654152893,-0.0003415346102874062,0.06631859090331722
-0.12246823407930313,-8.594989126907723e-05,0.05976827572496912
-0.12263335838926645,0.00015985964165287923,0.05321902164986785
-0.12280539859568557,0.0003935098465027135,0.04668255490918817
-0.12296625352552636,0.000612497272207989,0.04017325657281649
-0.12310100947668437,0.0008149146799594745,0.03370869726216355
-0.12319367083786231,0.0009987353430501533,0.027306988553236478
-0.12323150437009825,0.0011632441871228796,0.020989966286379322
-0.12320220959810738,0.001306652941117557,0.014776280911601044
-0.12309728937353666,0.0014295576953875513,0.008685100426817761
-0.12291030217549948,0.0015318393358919192,0.002730805381767251
-0.12263868471144661,0.001615404987657375,-0.0030726023420302056
-0.12227968227412553,0.0016803740247991865,-0.008713410557413414
-0.12183334479780665,0.0017288921905374414,-0.01418113618848209
-0.12129962234821955,0.0017620324215007655,-0.019466444647556046
-0.12067911413660949,0.0017811058823996692,-0.02456096154136374
-0.11997284381552048,0.0017874239980189897,-0.029457226897961056
-0.11918188497176695,0.0017832516256197572,-0.034148578653433584
-0.11830782717962453,0.001769900189986808,-0.03862901013116644
-0.11735283425747893,0.001748084895514451,-0.04289334273119618
-0.11631845416771375,0.0017199514854227735,-0.04693690343804755
-0.11520526115443903,0.0016869306285747178,-0.050755709993653045
-0.11401639275431404,0.0016494989111712184,-0.05434635438405521
-0.11275353841015527,0.00160968296239142,-0.0577060943855691
-0.11141822111721114,0.0015686749629420533,-0.06083267879483575
-0.11001260469386731,0.0015270708731393214,-0.06372451387639032
-0.10853880302423906,0.0014861821177680602,-0.06638063007314846
-0.10701014855853358,0.0014461278108692133,-0.06881035677130384
-0.10543676130889316,0.0014077424009151943,-0.07102420097359469
-0.10383033421697896,0.0013704299275898004,-0.0730334727922754
-0.10219941436541444,0.0013349055952873402,-0.07485050599214443
-0.10055303153477065,0.0013000964673791882,-0.0764880088450285
-0.09889921682020984,0.0012661217879434503,-0.0779589226493497
-0.0972438125313734,0.0012340544936087516,-0.07927623863780059
-0.09559263601076746,0.0012027024036683613,-0.08045272333885671
-0.09395264476673985,0.0011291503936461987,-0.08150562904295476
-0.0923280998570347,0.0010110139070730584,-0.08245034382776834
-0.09072382826112778,0.0008506774353995647,-0.08329879366155396
-0.08914083698680628,0.0006519555537720519,-0.08406128164877887
-0.08758183912943071,0.00041961665992453677,-0.08474662951055394
-0.08604626044489101,0.00015711784058871674,-0.08536284337490624
-0.08453515787524483,-0.00013077257964729558,-0.08591716371104942
-0.0830485813547626,-0.0004405975059244799,-0.08641579069089632
